epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2477.29,1.5946,1.0651,1.36255,0.6957,0.55739,0.62614,0.31056,1.11915,0.78194,0.95948,0.0013664,0.0013664,0.0013664
66,2514.97,1.5768,1.05561,1.3815,0.65335,0.58279,0.61266,0.30773,1.12455,0.79952,0.95791,0.0013565,0.0013565,0.0013565
67,2551.95,1.56614,1.08125,1.37705,0.64985,0.5275,0.56524,0.27897,1.11436,4.98872,0.96758,0.0013466,0.0013466,0.0013466
68,2589.42,1.56012,1.06667,1.37275,0.61588,0.61459,0.60946,0.30062,1.11018,0.78889,0.95897,0.0013367,0.0013367,0.0013367
69,2627.37,1.52931,1.05069,1.35221,0.63527,0.56845,0.59968,0.3007,1.09494,0.8518,0.9494,0.0013268,0.0013268,0.0013268
70,2664.95,1.52914,1.05059,1.359,0.6602,0.5867,0.61151,0.30132,1.11581,0.83473,0.95428,0.0013169,0.0013169,0.0013169
71,2701.86,1.48804,1.04383,1.33665,0.65493,0.56323,0.59947,0.30211,1.08277,0.76016,0.94314,0.001307,0.001307,0.001307
72,2740.06,1.51674,1.01777,1.32629,0.67936,0.59583,0.62385,0.32045,1.09204,0.86161,0.94127,0.0012971,0.0012971,0.0012971
73,2779.4,1.5217,1.04046,1.32577,0.64143,0.56323,0.60128,0.29932,1.09575,0.90214,0.94263,0.0012872,0.0012872,0.0012872
74,2816.41,1.54591,1.08874,1.3581,0.62187,0.59974,0.61393,0.29977,1.0624,0.76766,0.92255,0.0012773,0.0012773,0.0012773
75,2854.15,1.48069,0.99176,1.3117,0.64982,0.59034,0.61924,0.30435,1.12088,0.78975,0.9718,0.0012674,0.0012674,0.0012674
76,2891.93,1.49618,1.00153,1.32058,0.62616,0.59399,0.60658,0.29654,1.11383,0.73766,0.9586,0.0012575,0.0012575,0.0012575
77,2928.56,1.51275,1.02223,1.33408,0.66131,0.56261,0.60555,0.30752,1.08398,0.78601,0.92888,0.0012476,0.0012476,0.0012476
78,2965.87,1.49257,1.01565,1.31988,0.63766,0.56975,0.59777,0.30066,1.09791,0.78668,0.94313,0.0012377,0.0012377,0.0012377
79,3003.75,1.3979,0.92843,1.2634,0.61904,0.58279,0.59671,0.30934,1.07351,0.76363,0.94559,0.0012278,0.0012278,0.0012278
80,3040.85,1.48734,0.98455,1.31414,0.6356,0.57236,0.59646,0.30488,1.08402,0.73977,0.951,0.0012179,0.0012179,0.0012179
81,3078.71,1.52825,0.98053,1.29396,0.67306,0.57975,0.61677,0.31282,1.09373,0.71703,0.9585,0.001208,0.001208,0.001208
82,3116.68,1.43402,0.98993,1.3244,0.67974,0.56323,0.60894,0.31222,1.09039,0.70345,0.95446,0.0011981,0.0011981,0.0011981
83,3154.04,1.47801,0.99366,1.31384,0.62453,0.57236,0.59171,0.30525,1.09134,0.74933,0.94372,0.0011882,0.0011882,0.0011882
84,3191.96,1.45878,0.96483,1.30981,0.63912,0.58879,0.60179,0.30661,1.08589,0.75885,0.95209,0.0011783,0.0011783,0.0011783
85,3229.87,1.47995,0.95828,1.31343,0.66906,0.5667,0.59935,0.302,1.06926,0.72192,0.92909,0.0011684,0.0011684,0.0011684
86,3266.52,1.43919,0.95092,1.29504,0.65264,0.61408,0.62913,0.32218,1.0606,0.69694,0.93791,0.0011585,0.0011585,0.0011585
87,3305.1,1.4542,0.95547,1.28555,0.67386,0.58279,0.6099,0.30467,1.09631,0.76204,0.96076,0.0011486,0.0011486,0.0011486
88,3343.06,1.4692,0.96505,1.28587,0.67129,0.57888,0.60882,0.30195,1.11742,0.71693,0.95693,0.0011387,0.0011387,0.0011387
89,3380.53,1.39662,0.92422,1.23354,0.61576,0.59338,0.59904,0.30227,1.0821,0.75096,0.94894,0.0011288,0.0011288,0.0011288
90,3418.67,1.48596,0.9736,1.31881,0.64297,0.59168,0.6193,0.31544,1.07672,0.68227,0.94439,0.0011189,0.0011189,0.0011189
91,3456.96,1.49709,0.97017,1.32269,0.64865,0.56714,0.61708,0.31463,1.08494,0.78946,0.92873,0.001109,0.001109,0.001109
92,3494.59,1.42878,0.95241,1.27688,0.69684,0.58737,0.62796,0.32065,1.0827,0.67819,0.95375,0.0010991,0.0010991,0.0010991
93,3531.89,1.42359,0.93729,1.28226,0.65661,0.60104,0.61692,0.31744,1.04052,0.70489,0.93396,0.0010892,0.0010892,0.0010892
94,3569.84,1.41606,0.93266,1.27297,0.62503,0.61538,0.61708,0.31264,1.08465,0.71406,0.96661,0.0010793,0.0010793,0.0010793
95,3606.92,1.37937,0.9095,1.25812,0.6345,0.61147,0.61347,0.3118,1.13366,0.71139,0.97594,0.0010694,0.0010694,0.0010694
96,3645.04,1.42803,0.93065,1.25292,0.66489,0.60495,0.61929,0.31588,1.08607,0.71363,0.96219,0.0010595,0.0010595,0.0010595
97,3682.28,1.35217,0.8874,1.24788,0.66033,0.57535,0.62049,0.31898,1.07665,0.71931,0.93943,0.0010496,0.0010496,0.0010496
98,3719.3,1.34298,0.91189,1.24464,0.65931,0.5803,0.61582,0.31759,1.10778,0.70801,0.96134,0.0010397,0.0010397,0.0010397
99,3757.11,1.39707,0.90912,1.25559,0.65466,0.58822,0.61835,0.30909,1.11639,0.722,0.96382,0.0010298,0.0010298,0.0010298
100,3794.8,1.34794,0.8822,1.23705,0.67617,0.59076,0.62127,0.32456,1.0788,0.66086,0.94817,0.0010199,0.0010199,0.0010199
101,3835.55,1.32902,0.89408,1.24267,0.63775,0.60626,0.62015,0.31961,1.0716,0.6822,0.95499,0.00101,0.00101,0.00101
102,3872.55,1.34799,0.85701,1.24515,0.64516,0.59844,0.62509,0.33316,1.08449,0.6817,0.96404,0.0010001,0.0010001,0.0010001
103,3911.16,1.34092,0.88404,1.2424,0.65681,0.59386,0.61855,0.31931,1.10946,0.66145,0.98546,0.0009902,0.0009902,0.0009902
104,3949.16,1.35022,0.86381,1.24231,0.6497,0.6142,0.63675,0.32886,1.07261,0.69784,0.93885,0.0009803,0.0009803,0.0009803
105,3986.3,1.31917,0.8573,1.20942,0.63094,0.59192,0.60948,0.31661,1.0774,0.69823,0.97208,0.0009704,0.0009704,0.0009704
106,4024.43,1.2859,0.87072,1.24422,0.65661,0.60081,0.62185,0.3241,1.08124,0.69487,0.96711,0.0009605,0.0009605,0.0009605
107,4062.67,1.27839,0.84894,1.23088,0.66698,0.60887,0.63006,0.32297,1.08727,0.69634,0.97624,0.0009506,0.0009506,0.0009506
108,4099.35,1.34521,0.8625,1.23272,0.65629,0.59747,0.62578,0.32515,1.06431,0.68063,0.95764,0.0009407,0.0009407,0.0009407
109,4137.54,1.30371,0.8631,1.23378,0.6549,0.58279,0.60718,0.32168,1.08034,0.68026,0.96605,0.0009308,0.0009308,0.0009308
110,4175.57,1.31525,0.87088,1.24479,0.65622,0.59844,0.60395,0.31799,1.06759,0.69298,0.96546,0.0009209,0.0009209,0.0009209
111,4212.06,1.30947,0.83234,1.21385,0.67216,0.59344,0.61372,0.31945,1.08612,0.68369,0.95838,0.000911,0.000911,0.000911
112,4251.02,1.29538,0.82993,1.20514,0.65518,0.60756,0.62037,0.32811,1.07579,0.67889,0.96634,0.0009011,0.0009011,0.0009011
113,4289.04,1.31352,0.8475,1.22243,0.70376,0.58018,0.63044,0.32547,1.08754,0.67628,0.98016,0.0008912,0.0008912,0.0008912
114,4326.43,1.31193,0.83295,1.21957,0.62427,0.61278,0.61639,0.31571,1.08979,0.70829,0.97507,0.0008813,0.0008813,0.0008813
115,4364.6,1.3078,0.83549,1.22216,0.63642,0.60887,0.6159,0.32002,1.0685,0.69705,0.95475,0.0008714,0.0008714,0.0008714
116,4402.98,1.3816,0.86735,1.21222,0.63831,0.59061,0.61473,0.32286,1.09921,0.68299,0.97676,0.0008615,0.0008615,0.0008615
117,4439.98,1.24049,0.80457,1.18233,0.65516,0.6143,0.62672,0.32965,1.0791,0.65104,0.98019,0.0008516,0.0008516,0.0008516
118,4478.38,1.27639,0.80299,1.18293,0.62097,0.62581,0.61936,0.31897,1.09354,0.69466,0.97766,0.0008417,0.0008417,0.0008417
119,4516.4,1.29452,0.81131,1.19826,0.66515,0.59322,0.6153,0.31083,1.135,0.68692,1.01286,0.0008318,0.0008318,0.0008318
120,4553.29,1.27105,0.80264,1.19575,0.68748,0.57366,0.61868,0.32616,1.07759,0.69859,0.96475,0.0008219,0.0008219,0.0008219
121,4590.84,1.24576,0.8059,1.20046,0.62165,0.61408,0.60752,0.3185,1.07427,0.68895,0.9686,0.000812,0.000812,0.000812
122,4628.67,1.33495,0.83856,1.18076,0.65039,0.61799,0.62938,0.33205,1.0612,0.80504,0.96786,0.0008021,0.0008021,0.0008021
