epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,4790.64,1.45362,1.00676,1.31967,0.69771,0.60812,0.654,0.36258,0.9399,0.61056,0.8364,0.0013763,0.0013763,0.0013763
65,4864.25,1.45687,1.01654,1.33003,0.67294,0.62608,0.66232,0.36262,0.94877,0.61474,0.8419,0.0013664,0.0013664,0.0013664
66,4940.75,1.46159,1.01685,1.31299,0.69397,0.63606,0.67825,0.36895,0.94286,0.60072,0.83845,0.0013565,0.0013565,0.0013565
67,5015.5,1.49932,1.02609,1.33368,0.70132,0.60213,0.65078,0.35825,0.94894,0.61479,0.83866,0.0013466,0.0013466,0.0013466
68,5090.96,1.47008,1.01029,1.31743,0.67617,0.63071,0.66455,0.36579,0.9352,0.61344,0.83417,0.0013367,0.0013367,0.0013367
69,5164.02,1.45297,0.99046,1.29564,0.72359,0.59548,0.66654,0.36969,0.93201,0.59818,0.83136,0.0013268,0.0013268,0.0013268
70,5238.71,1.46452,1.00463,1.31639,0.68327,0.61943,0.66596,0.36813,0.93617,0.60409,0.84078,0.0013169,0.0013169,0.0013169
71,5311.99,1.43097,0.98125,1.29066,0.70791,0.62608,0.68049,0.37388,0.92357,0.5996,0.82987,0.001307,0.001307,0.001307
72,5388.29,1.43736,0.97352,1.30619,0.6839,0.61754,0.65856,0.35774,0.92934,0.60076,0.83739,0.0012971,0.0012971,0.0012971
73,5463.17,1.42281,0.99939,1.27557,0.669,0.61078,0.6643,0.36309,0.93786,0.61588,0.83708,0.0012872,0.0012872,0.0012872
74,5538.87,1.40078,0.96967,1.30791,0.69144,0.61873,0.66004,0.36409,0.93186,0.63413,0.84193,0.0012773,0.0012773,0.0012773
75,5613.84,1.43374,0.98489,1.29009,0.69578,0.62275,0.67433,0.37719,0.92415,0.60393,0.82887,0.0012674,0.0012674,0.0012674
76,5691.08,1.37109,0.93077,1.27114,0.71386,0.61749,0.66891,0.36649,0.9272,0.60513,0.84501,0.0012575,0.0012575,0.0012575
77,5765.36,1.42739,0.94941,1.28197,0.69625,0.62375,0.66578,0.36091,0.93646,0.61812,0.84565,0.0012476,0.0012476,0.0012476
78,5840.7,1.40518,0.95204,1.28232,0.6913,0.62428,0.66174,0.36213,0.92991,0.90418,0.83843,0.0012377,0.0012377,0.0012377
79,5914.64,1.40418,0.96068,1.27245,0.68652,0.62808,0.6692,0.36443,0.92529,0.65904,0.84103,0.0012278,0.0012278,0.0012278
80,5989.57,1.39828,0.93577,1.26049,0.67904,0.62675,0.67178,0.37062,0.92244,0.60286,0.83183,0.0012179,0.0012179,0.0012179
81,6061.91,1.39919,0.94465,1.26751,0.67055,0.62808,0.66502,0.3698,0.92645,0.61521,0.84276,0.001208,0.001208,0.001208
82,6134.85,1.36828,0.92815,1.25407,0.67512,0.6277,0.66589,0.36583,0.9339,0.60004,0.82857,0.0011981,0.0011981,0.0011981
83,6209.9,1.39217,0.92306,1.26228,0.68435,0.62009,0.66098,0.37141,0.91036,0.6462,0.82996,0.0011882,0.0011882,0.0011882
84,6282.97,1.41839,0.94501,1.27526,0.69539,0.62409,0.66715,0.37125,0.90945,0.60068,0.8317,0.0011783,0.0011783,0.0011783
85,6358.23,1.35903,0.91294,1.25676,0.71877,0.60878,0.66961,0.36791,0.92597,0.66247,0.83191,0.0011684,0.0011684,0.0011684
86,6431.44,1.37936,0.92718,1.23449,0.68683,0.63007,0.6714,0.37222,0.92494,0.59856,0.83394,0.0011585,0.0011585,0.0011585
