epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,3972.37,1.34381,0.88547,1.31572,0.71286,0.63086,0.67688,0.36594,1.36998,0.87315,1.25019,0.0010199,0.0010199,0.0010199
101,4012.13,1.24402,0.90341,1.24249,0.7327,0.59715,0.66759,0.36223,1.32367,0.87502,1.25065,0.00101,0.00101,0.00101
102,4053.75,1.28994,0.858,1.29707,0.79246,0.59909,0.6847,0.379,1.34743,0.85537,1.25117,0.0010001,0.0010001,0.0010001
103,4092.3,1.28924,0.80985,1.28649,0.7302,0.63691,0.68123,0.36808,1.36139,0.87666,1.28002,0.0009902,0.0009902,0.0009902
104,4131.68,1.25956,0.82801,1.28957,0.75288,0.6233,0.68817,0.38199,1.34043,0.83102,1.26673,0.0009803,0.0009803,0.0009803
105,4172.23,1.27615,0.82105,1.28259,0.74769,0.61271,0.68125,0.37303,1.31974,0.86705,1.23861,0.0009704,0.0009704,0.0009704
106,4211.73,1.21678,0.82826,1.2501,0.73075,0.63238,0.68182,0.37753,1.31471,0.89687,1.22268,0.0009605,0.0009605,0.0009605
107,4251.53,1.2539,0.81739,1.29106,0.71607,0.63719,0.67686,0.379,1.30381,0.84435,1.23021,0.0009506,0.0009506,0.0009506
108,4290.88,1.25158,0.84341,1.25831,0.77863,0.62179,0.68659,0.38183,1.30147,0.8274,1.21747,0.0009407,0.0009407,0.0009407
109,4330.6,1.324,0.83532,1.25595,0.76252,0.60719,0.68679,0.38274,1.30392,0.8292,1.23964,0.0009308,0.0009308,0.0009308
110,4371.36,1.2323,0.80374,1.25309,0.74462,0.64599,0.69076,0.38246,1.30604,0.84992,1.2309,0.0009209,0.0009209,0.0009209
111,4411.96,1.24374,0.7974,1.25396,0.74199,0.6352,0.69608,0.37686,1.32193,0.92003,1.24796,0.000911,0.000911,0.000911
112,4451.65,1.204,0.7884,1.2399,0.76444,0.60817,0.68381,0.37948,1.3188,0.82434,1.27752,0.0009011,0.0009011,0.0009011
113,4491.53,1.19319,0.77382,1.23321,0.77384,0.60566,0.68884,0.37998,1.32927,0.82187,1.27039,0.0008912,0.0008912,0.0008912
114,4531.26,1.19679,0.75835,1.22499,0.70237,0.63843,0.67034,0.36779,1.32594,0.82972,1.2485,0.0008813,0.0008813,0.0008813
115,4569.49,1.25562,0.79727,1.22914,0.74325,0.6354,0.68787,0.37811,1.32237,0.84447,1.26536,0.0008714,0.0008714,0.0008714
116,4608.76,1.25132,0.81185,1.25735,0.74685,0.62487,0.6832,0.37276,1.3141,0.83854,1.26882,0.0008615,0.0008615,0.0008615
117,4649.21,1.20703,0.76813,1.2353,0.72857,0.64902,0.68175,0.37208,1.30745,0.85185,1.24086,0.0008516,0.0008516,0.0008516
118,4689.01,1.18218,0.78483,1.19567,0.759,0.60511,0.66482,0.36679,1.34141,0.85382,1.28005,0.0008417,0.0008417,0.0008417
119,4728.1,1.17355,0.7671,1.2153,0.7397,0.63389,0.68856,0.37971,1.33132,0.97418,1.27171,0.0008318,0.0008318,0.0008318
120,4768.1,1.1833,0.7614,1.21842,0.74128,0.64587,0.67814,0.37168,1.32229,0.83048,1.27583,0.0008219,0.0008219,0.0008219
121,4807.99,1.19398,0.74891,1.21839,0.73588,0.62481,0.67795,0.37023,1.32667,1.00622,1.26378,0.000812,0.000812,0.000812
122,4848.01,1.16477,0.74245,1.22899,0.77278,0.61743,0.68438,0.3838,1.29331,0.85727,1.21897,0.0008021,0.0008021,0.0008021
123,4888.53,1.22826,0.76377,1.20564,0.72555,0.66415,0.69122,0.3803,1.30708,0.83626,1.22521,0.0007922,0.0007922,0.0007922
124,4928.12,1.18199,0.74222,1.19699,0.75973,0.6112,0.68872,0.38048,1.33194,0.9024,1.25526,0.0007823,0.0007823,0.0007823
125,4968.18,1.19201,0.75652,1.21627,0.73394,0.64297,0.67507,0.37129,1.32873,0.82708,1.27781,0.0007724,0.0007724,0.0007724
126,5008.1,1.17252,0.75406,1.19487,0.73852,0.63086,0.67911,0.36647,1.33998,0.81495,1.25529,0.0007625,0.0007625,0.0007625
127,5048.97,1.13075,0.72429,1.20269,0.77205,0.62935,0.69783,0.38255,1.31644,0.83231,1.24874,0.0007526,0.0007526,0.0007526
128,5089.33,1.1853,0.75782,1.22372,0.71354,0.65809,0.67928,0.37693,1.32287,0.79882,1.25877,0.0007427,0.0007427,0.0007427
129,5128.96,1.18188,0.74689,1.22528,0.72198,0.6475,0.67382,0.37246,1.30259,0.79758,1.25431,0.0007328,0.0007328,0.0007328
130,5168.31,1.14958,0.74653,1.22005,0.75165,0.6273,0.67592,0.37751,1.31676,0.84416,1.27476,0.0007229,0.0007229,0.0007229
131,5206.93,1.14379,0.71318,1.19973,0.73249,0.66566,0.6785,0.3763,1.33733,0.81744,1.27534,0.000713,0.000713,0.000713
