epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,2705.59,1.57715,1.14933,1.48079,0.6641,0.53014,0.60284,0.30019,1.54689,1.11748,1.44765,0.0013565,0.0013565,0.0013565
67,2745.29,1.57882,1.13206,1.48998,0.67498,0.54714,0.60433,0.30196,1.54824,1.11215,1.45592,0.0013466,0.0013466,0.0013466
68,2785.21,1.56608,1.11935,1.47583,0.63662,0.56593,0.59825,0.29616,1.53627,1.10565,1.42232,0.0013367,0.0013367,0.0013367
69,2826.8,1.58408,1.10997,1.46438,0.59226,0.59815,0.60208,0.30455,1.55173,1.07517,1.45511,0.0013268,0.0013268,0.0013268
70,2867.47,1.53478,1.10032,1.4614,0.66613,0.55506,0.6109,0.30296,1.57351,1.11365,1.4456,0.0013169,0.0013169,0.0013169
71,2908.34,1.55532,1.09586,1.45647,0.67774,0.54934,0.61873,0.30887,1.54042,1.07878,1.42396,0.001307,0.001307,0.001307
72,2950.15,1.56915,1.10128,1.46859,0.69284,0.55951,0.61652,0.30959,1.5725,1.07674,1.46672,0.0012971,0.0012971,0.0012971
73,2993.69,1.57693,1.10058,1.4695,0.62498,0.58214,0.61443,0.30668,1.51531,1.12691,1.38612,0.0012872,0.0012872,0.0012872
74,3033.35,1.5239,1.07984,1.44618,0.66573,0.57869,0.63307,0.31493,1.51839,1.0616,1.41199,0.0012773,0.0012773,0.0012773
75,3074.39,1.54706,1.05742,1.46056,0.65943,0.57805,0.6073,0.30508,1.57087,1.09617,1.44512,0.0012674,0.0012674,0.0012674
76,3114.8,1.55833,1.08997,1.4845,0.61571,0.5547,0.6059,0.30513,1.56452,1.08497,1.43394,0.0012575,0.0012575,0.0012575
77,3155.98,1.51525,1.07503,1.45432,0.65119,0.55023,0.59056,0.29989,1.51734,1.0908,1.42254,0.0012476,0.0012476,0.0012476
78,3198.65,1.58052,1.06967,1.46921,0.63229,0.5456,0.60471,0.31145,1.54657,1.10027,1.42087,0.0012377,0.0012377,0.0012377
79,3238.35,1.4901,1.03448,1.44271,0.65322,0.56191,0.60824,0.31196,1.53464,1.06497,1.43596,0.0012278,0.0012278,0.0012278
80,3278.11,1.51301,1.05281,1.46821,0.65911,0.56569,0.63035,0.33565,1.48893,1.05528,1.41414,0.0012179,0.0012179,0.0012179
81,3319.37,1.51741,1.03724,1.44109,0.67097,0.54405,0.60071,0.3119,1.49739,1.07685,1.42057,0.001208,0.001208,0.001208
82,3361.23,1.46315,1.05224,1.44758,0.66554,0.56105,0.62125,0.31534,1.51483,1.0852,1.40861,0.0011981,0.0011981,0.0011981
83,3401.6,1.50087,1.06258,1.46739,0.68381,0.57158,0.62479,0.3247,1.50578,1.04812,1.43517,0.0011882,0.0011882,0.0011882
84,3441.18,1.47385,1.01191,1.42261,0.6634,0.55332,0.6002,0.30973,1.5577,1.05254,1.46408,0.0011783,0.0011783,0.0011783
85,3481.01,1.44476,1.01401,1.40289,0.65653,0.59351,0.62322,0.32405,1.50892,1.05228,1.43347,0.0011684,0.0011684,0.0011684
86,3522.26,1.49013,1.01044,1.4026,0.6931,0.55951,0.61168,0.31674,1.51846,1.06724,1.43577,0.0011585,0.0011585,0.0011585
87,3562.16,1.395,0.95124,1.35567,0.63932,0.58354,0.61619,0.31191,1.56794,1.03821,1.4599,0.0011486,0.0011486,0.0011486
88,3601.41,1.41134,0.96737,1.37742,0.66215,0.57342,0.62682,0.31773,1.54384,1.04571,1.44909,0.0011387,0.0011387,0.0011387
89,3641.61,1.44997,1.02132,1.40718,0.6773,0.56444,0.62899,0.32065,1.50526,1.03945,1.43461,0.0011288,0.0011288,0.0011288
90,3681.39,1.48033,0.98286,1.40099,0.70716,0.55178,0.63815,0.324,1.55375,1.02117,1.46912,0.0011189,0.0011189,0.0011189
91,3722.74,1.43982,0.96895,1.37585,0.6863,0.57496,0.64042,0.32071,1.54376,1.04379,1.44288,0.001109,0.001109,0.001109
92,3762.6,1.40947,0.92513,1.37749,0.63145,0.62287,0.63219,0.31658,1.52069,1.01952,1.41247,0.0010991,0.0010991,0.0010991
