epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,5624.54,1.33131,0.88339,1.30856,0.73758,0.6746,0.72185,0.41623,1.25217,0.81277,1.17987,0.0012377,0.0012377,0.0012377
79,5695.74,1.30197,0.85879,1.29887,0.762,0.6619,0.73205,0.41926,1.27869,0.76404,1.20009,0.0012278,0.0012278,0.0012278
80,5769.59,1.31934,0.8614,1.28419,0.75815,0.64524,0.71508,0.39785,1.2984,0.77866,1.21261,0.0012179,0.0012179,0.0012179
81,5841.93,1.32856,0.88497,1.31115,0.74815,0.66349,0.72899,0.42026,1.25337,0.81351,1.17566,0.001208,0.001208,0.001208
82,5915.03,1.29737,0.85734,1.29214,0.74643,0.67619,0.73573,0.41831,1.27415,0.80783,1.17486,0.0011981,0.0011981,0.0011981
83,5987.5,1.30344,0.85463,1.29201,0.76437,0.66422,0.72741,0.41409,1.26625,0.769,1.18632,0.0011882,0.0011882,0.0011882
84,6058.97,1.29722,0.85985,1.28242,0.75343,0.65397,0.72251,0.41108,1.24756,0.91204,1.16803,0.0011783,0.0011783,0.0011783
85,6130.71,1.30609,0.86048,1.28998,0.75474,0.65952,0.72146,0.41617,1.26117,0.78503,1.19257,0.0011684,0.0011684,0.0011684
86,6203.55,1.29771,0.83942,1.28076,0.7511,0.68016,0.73644,0.42184,1.23974,0.76565,1.17994,0.0011585,0.0011585,0.0011585
87,6275.59,1.24952,0.83497,1.27665,0.77444,0.65952,0.73897,0.41389,1.26182,0.74442,1.17533,0.0011486,0.0011486,0.0011486
88,6347.12,1.24576,0.83539,1.25464,0.75311,0.67778,0.73629,0.42016,1.23903,0.77883,1.18342,0.0011387,0.0011387,0.0011387
