epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,10464.1,0.89038,0.59757,0.73581,0.59696,0.53731,0.56876,0.31064,0.63262,0.51798,0.56971,0.0012575,0.0012575,0.0012575
77,10593.5,0.84704,0.5586,0.72597,0.64043,0.46467,0.55451,0.2881,0.64704,0.53426,0.57811,0.0012476,0.0012476,0.0012476
78,10724.4,0.8149,0.5598,0.71451,0.5804,0.48505,0.53316,0.28427,0.65548,0.54133,0.59046,0.0012377,0.0012377,0.0012377
79,10855.6,0.8592,0.57764,0.74376,0.61153,0.53261,0.57795,0.31826,0.60674,0.48241,0.57184,0.0012278,0.0012278,0.0012278
80,10987,0.88057,0.56413,0.74097,0.57243,0.5,0.54948,0.31019,0.61221,0.5176,0.56699,0.0012179,0.0012179,0.0012179
81,11118,0.88566,0.57689,0.74444,0.62954,0.53533,0.58677,0.33037,0.63621,0.51466,0.58522,0.001208,0.001208,0.001208
82,11250.5,0.85086,0.55116,0.72046,0.5673,0.5,0.53256,0.3005,0.65143,0.56746,0.57169,0.0011981,0.0011981,0.0011981
83,11380,0.83372,0.5562,0.7313,0.66864,0.50543,0.58184,0.30762,0.63702,0.48557,0.57857,0.0011882,0.0011882,0.0011882
84,11513,0.85562,0.56999,0.74294,0.62945,0.52989,0.58017,0.30715,0.6378,0.49964,0.57989,0.0011783,0.0011783,0.0011783
85,11645.2,0.88219,0.57403,0.76172,0.66296,0.53804,0.60101,0.32329,0.64779,0.48299,0.58811,0.0011684,0.0011684,0.0011684
86,11777.7,0.87524,0.54814,0.72147,0.65109,0.55163,0.60025,0.32697,0.62179,0.44601,0.56845,0.0011585,0.0011585,0.0011585
87,11910.1,0.86487,0.55611,0.74992,0.62855,0.55299,0.59816,0.32052,0.6317,0.48329,0.58152,0.0011486,0.0011486,0.0011486
88,12040.1,0.82937,0.53614,0.70285,0.60193,0.49457,0.56306,0.30376,0.64036,0.52928,0.57617,0.0011387,0.0011387,0.0011387
89,12172.1,0.83963,0.5474,0.72629,0.59067,0.52038,0.56889,0.30731,0.66429,0.50961,0.5868,0.0011288,0.0011288,0.0011288
90,12303.8,0.83053,0.52397,0.70886,0.57896,0.55978,0.59114,0.32474,0.64432,0.47381,0.58377,0.0011189,0.0011189,0.0011189
91,12436.9,0.8323,0.5434,0.71039,0.54939,0.46603,0.51378,0.26683,0.68506,0.55292,0.60845,0.001109,0.001109,0.001109
92,12568.2,0.81457,0.52205,0.69092,0.52187,0.53125,0.55389,0.28721,0.66698,0.49409,0.59612,0.0010991,0.0010991,0.0010991
93,12698.9,0.81573,0.53536,0.71376,0.60867,0.45646,0.54782,0.29845,0.62902,0.5538,0.57887,0.0010892,0.0010892,0.0010892
94,12831.4,0.84841,0.5427,0.71265,0.47538,0.3981,0.43349,0.23633,0.70447,0.85724,0.62805,0.0010793,0.0010793,0.0010793
95,12962.9,0.82611,0.53677,0.69853,0.52028,0.53784,0.5402,0.29195,0.65786,0.60667,0.59128,0.0010694,0.0010694,0.0010694
96,13095.5,0.79651,0.52873,0.68635,0.51403,0.50951,0.50639,0.28398,0.65197,0.63971,0.59838,0.0010595,0.0010595,0.0010595
97,13227.4,0.83306,0.53174,0.72573,0.54208,0.50543,0.52419,0.28298,0.65656,0.61197,0.59777,0.0010496,0.0010496,0.0010496
98,13359.6,0.78792,0.50392,0.69693,0.53547,0.47142,0.4966,0.26639,0.65955,0.60883,0.59667,0.0010397,0.0010397,0.0010397
99,13490.6,0.81626,0.51809,0.70293,0.68973,0.55027,0.61751,0.3312,0.62858,0.46291,0.5918,0.0010298,0.0010298,0.0010298
100,13623.1,0.8089,0.51754,0.72467,0.60486,0.4538,0.52606,0.29326,0.64742,0.59344,0.59221,0.0010199,0.0010199,0.0010199
101,13755.4,0.78111,0.49707,0.68734,0.60355,0.51299,0.56647,0.30405,0.65625,0.54236,0.58457,0.00101,0.00101,0.00101
102,13888.3,0.85193,0.52732,0.74559,0.63652,0.47962,0.56579,0.31744,0.63673,0.54219,0.5974,0.0010001,0.0010001,0.0010001
103,14021.2,0.79168,0.50401,0.7053,0.56634,0.50393,0.52918,0.29728,0.64373,0.63424,0.59109,0.0009902,0.0009902,0.0009902
104,14153.6,0.79809,0.51849,0.69092,0.59946,0.52446,0.57969,0.31832,0.65728,0.55658,0.60895,0.0009803,0.0009803,0.0009803
105,14285.6,0.81823,0.49853,0.69032,0.5261,0.4538,0.47711,0.26614,0.6871,0.70419,0.61364,0.0009704,0.0009704,0.0009704
106,14419.2,0.7526,0.48836,0.68397,0.6086,0.51087,0.56772,0.31041,0.6654,0.61527,0.60124,0.0009605,0.0009605,0.0009605
107,14552.2,0.79551,0.48506,0.69992,0.5973,0.44293,0.52034,0.29341,0.66314,0.65093,0.58661,0.0009506,0.0009506,0.0009506
108,14684.5,0.81542,0.48799,0.68936,0.51289,0.49049,0.50952,0.29351,0.6479,0.69363,0.59843,0.0009407,0.0009407,0.0009407
109,14815.6,0.75632,0.45711,0.65,0.49889,0.44565,0.48493,0.28463,0.66084,0.78788,0.60104,0.0009308,0.0009308,0.0009308
110,14947.3,0.81511,0.50637,0.69253,0.63839,0.49864,0.5597,0.31892,0.61818,0.58098,0.5671,0.0009209,0.0009209,0.0009209
111,15080.7,0.78395,0.49602,0.67396,0.59693,0.55299,0.58973,0.32744,0.63218,0.51527,0.5744,0.000911,0.000911,0.000911
112,15213,0.76736,0.49094,0.67774,0.583,0.5163,0.55975,0.3201,0.65049,0.6196,0.58896,0.0009011,0.0009011,0.0009011
113,15345.2,0.81876,0.50269,0.71623,0.63985,0.52582,0.59683,0.34488,0.62293,0.50378,0.57336,0.0008912,0.0008912,0.0008912
114,15478.7,0.7517,0.49055,0.68075,0.68236,0.55435,0.62651,0.36926,0.5996,0.452,0.56375,0.0008813,0.0008813,0.0008813
115,15610.5,0.76039,0.47145,0.65226,0.64194,0.59103,0.63005,0.37026,0.60861,0.46275,0.57616,0.0008714,0.0008714,0.0008714
116,15744.5,0.76198,0.49169,0.70547,0.70635,0.54076,0.63318,0.36391,0.60079,0.47762,0.57881,0.0008615,0.0008615,0.0008615
117,15876.4,0.74786,0.45891,0.66951,0.67809,0.55435,0.63905,0.36903,0.63267,0.46534,0.57343,0.0008516,0.0008516,0.0008516
118,16008,0.78167,0.4796,0.69093,0.62709,0.52853,0.58793,0.31867,0.65739,0.51132,0.60571,0.0008417,0.0008417,0.0008417
119,16139.1,0.7628,0.48872,0.68341,0.59298,0.54348,0.5682,0.31491,0.62562,0.50617,0.59508,0.0008318,0.0008318,0.0008318
120,16270.8,0.78036,0.49012,0.68256,0.67105,0.56386,0.61359,0.35353,0.60911,0.46823,0.58994,0.0008219,0.0008219,0.0008219
121,16402.9,0.784,0.47836,0.67059,0.67028,0.51374,0.59157,0.33103,0.66357,0.53741,0.60753,0.000812,0.000812,0.000812
122,16534.3,0.76589,0.46833,0.66606,0.59227,0.51087,0.54839,0.31207,0.65442,0.61963,0.59563,0.0008021,0.0008021,0.0008021
123,16665.9,0.74173,0.44853,0.64223,0.66564,0.52038,0.58466,0.33621,0.63102,0.51174,0.59364,0.0007922,0.0007922,0.0007922
124,16798,0.74694,0.4595,0.65917,0.63086,0.51766,0.58992,0.33596,0.63292,0.57018,0.58713,0.0007823,0.0007823,0.0007823
125,16929.5,0.71317,0.45387,0.63892,0.65427,0.53483,0.60789,0.34497,0.62643,0.54732,0.59042,0.0007724,0.0007724,0.0007724
126,17062.9,0.76031,0.45944,0.66772,0.62638,0.54668,0.60388,0.3472,0.62345,0.51052,0.6039,0.0007625,0.0007625,0.0007625
127,17193.9,0.74978,0.47329,0.67981,0.68744,0.54088,0.63309,0.35801,0.60938,0.52173,0.58756,0.0007526,0.0007526,0.0007526
128,17325.1,0.73163,0.45025,0.65694,0.6804,0.52934,0.60604,0.33297,0.60818,0.50197,0.58325,0.0007427,0.0007427,0.0007427
129,17456.9,0.73087,0.43904,0.64961,0.61863,0.53533,0.59271,0.34149,0.61808,0.51941,0.58898,0.0007328,0.0007328,0.0007328
130,17588.4,0.77526,0.47293,0.69437,0.6784,0.50408,0.60347,0.34417,0.62238,0.55291,0.59944,0.0007229,0.0007229,0.0007229
131,17721.8,0.71114,0.46228,0.67042,0.65461,0.50136,0.5709,0.33682,0.63454,0.65607,0.62265,0.000713,0.000713,0.000713
132,17855.3,0.71875,0.45249,0.66193,0.63543,0.50136,0.57477,0.34221,0.63544,0.64231,0.61057,0.0007031,0.0007031,0.0007031
133,17987,0.73394,0.45601,0.64877,0.63104,0.46196,0.53128,0.30135,0.68973,0.66893,0.63191,0.0006932,0.0006932,0.0006932
134,18121,0.76081,0.45928,0.6603,0.59751,0.45516,0.54625,0.3053,0.67807,0.67779,0.62,0.0006833,0.0006833,0.0006833
135,18253.5,0.68778,0.41458,0.62088,0.60767,0.43614,0.51854,0.29722,0.67672,0.717,0.62344,0.0006734,0.0006734,0.0006734
